GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Java,com.thealgorithms.datastructures.caches,LRUCache.Entry,15,31,0,0,6,13,1,9,1,9
Java,com.thealgorithms.datastructures.caches,LRUCache,50,171,8,14,13,53,9,11,1,8
Java,com.thealgorithms.datastructures.caches,LFUCache,52,183,5,17,14,47,6,11,1,5
Java,com.thealgorithms.datastructures.caches,MRUCache.Entry,15,31,0,0,6,13,1,9,1,9
Java,com.thealgorithms.divideandconquer,SkylineAlgorithm.XComparator,12,0,0,0,2,0,2,0,2,0
Java,com.thealgorithms.divideandconquer,BinaryExponentiation,37,0,4,0,10,0,5,0,3,0
Java,com.thealgorithms.divideandconquer,StrassenMatrixMultiplication,655,0,22,0,69,0,18,0,7,0
Java,com.thealgorithms.divideandconquer,SkylineAlgorithm.Point,39,0,8,0,7,0,8,0,4,0
Java,com.thealgorithms.divideandconquer,ClosestPair.Location,9,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.divideandconquer,ClosestPair,780,0,52,0,141,0,39,0,13,0
Java,com.thealgorithms.divideandconquer,SkylineAlgorithm,201,0,28,0,40,0,18,0,4,0
Java,com.thealgorithms.datastructures.stacks,StackOfLinkedList,81,0,10,0,14,0,8,0,3,0
Java,com.thealgorithms.datastructures.stacks,StackArrayList,156,0,36,0,29,0,26,0,8,0
Java,com.thealgorithms.datastructures.stacks,ReverseStack,104,0,8,0,30,0,8,0,4,0
Java,com.thealgorithms.datastructures.stacks,MaximumMinimumWindow,289,0,34,0,37,0,21,0,4,0
Java,com.thealgorithms.datastructures.stacks,LinkedListStack,111,0,8,0,30,0,11,0,7,0
Java,com.thealgorithms.datastructures.stacks,PostfixToInfix,230,0,50,0,51,0,31,0,6,0
Java,com.thealgorithms.datastructures.stacks,BalancedBrackets,168,0,27,0,22,0,19,0,5,0
Java,com.thealgorithms.datastructures.stacks,DuplicateBrackets,69,0,10,0,17,0,8,0,3,0
Java,com.thealgorithms.datastructures.stacks,NextSmallerElement,104,0,10,0,17,0,8,0,3,0
Java,com.thealgorithms.datastructures.stacks,CalculateMaxOfMin,82,0,4,0,20,0,4,0,2,0
Java,com.thealgorithms.datastructures.stacks,InfixToPostfix,161,0,38,0,31,0,25,0,5,0
Java,com.thealgorithms.datastructures.stacks,Node,9,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.datastructures.stacks,NextGraterElement,92,0,8,0,14,0,7,0,3,0
Java,com.thealgorithms.datastructures.stacks,NodeStack,186,0,6,0,57,0,23,0,20,0
Java,com.thealgorithms.datastructures.stacks,LargestRectangle,157,0,18,0,20,0,13,0,4,0
Java,com.thealgorithms.datastructures.stacks,DecimalToAnyUsingStack,198,0,30,0,21,0,19,0,4,0
Java,com.thealgorithms.datastructures.stacks,StackArray,249,0,48,0,50,0,36,0,12,0
Java,com.thealgorithms.misc,Sparcity,101,0,10,0,19,0,8,0,3,0
Java,com.thealgorithms.misc,ColorContrastRatio,208,0,30,0,34,0,23,0,8,0
Java,com.thealgorithms.misc,Trie,62,0,4,0,14,0,4,0,2,0
Java,com.thealgorithms.misc,WordBoggle,746,0,44,0,51,0,28,0,6,0
Java,com.thealgorithms.misc,PalindromePrime,93,0,14,0,28,0,12,0,5,0
Java,com.thealgorithms.misc,RangeInSortedArray,393,0,52,0,55,0,34,0,8,0
Java,com.thealgorithms.misc,matrixTranspose,117,0,12,0,22,0,8,0,2,0
Java,com.thealgorithms.misc,InverseOfMatrix,436,0,40,0,66,0,24,0,4,0
Java,com.thealgorithms.misc,TrieNode,11,0,0,0,3,0,1,0,1,0
Java,com.thealgorithms.misc,Sort012D,104,0,10,0,30,0,9,0,3,0
Java,com.thealgorithms.misc,MedianOfRunningArray,143,0,8,0,17,0,8,0,4,0
Java,com.thealgorithms.misc,ThreeSumProblem,376,0,28,0,68,0,19,0,5,0
Java,com.thealgorithms.misc,TwoSumProblem,306,0,26,0,63,0,20,0,7,0
Java,com.thealgorithms.misc,PalindromeSinglyLinkedList,79,0,8,0,20,0,7,0,3,0
Java,com.thealgorithms.audiofilters,IIRFilter,215,0,14,0,31,0,10,0,3,0
Java,com.thealgorithms.datastructures.disjointsets,Node,9,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.datastructures.disjointsets,DisjointSets,61,0,8,0,16,0,8,0,4,0
Java,com.thealgorithms.datastructures.dynamicarray,DynamicArray.DynamicArrayIterator,90,0,10,0,18,0,10,0,5,0
Java,com.thealgorithms.datastructures.dynamicarray,DynamicArray,215,0,14,0,50,0,22,0,15,0
Java,com.thealgorithms.datastructures.lists,SkipList.Node,4,65,2,2,1,17,2,7,0,7
Java,com.thealgorithms.datastructures.lists,CreateAndDetectLoop,140,0,18,0,44,0,14,0,5,0
Java,com.thealgorithms.datastructures.lists,Node,17,0,0,0,7,0,3,0,3,0
Java,com.thealgorithms.datastructures.lists,SkipList.BernoulliHeightStrategy,32,58,6,4,7,14,5,5,1,4
Java,com.thealgorithms.datastructures.lists,Link,106,0,0,0,37,0,3,0,3,0
Java,com.thealgorithms.datastructures.lists,RandomNode,110,0,2,0,21,0,5,0,4,0
Java,com.thealgorithms.datastructures.lists,CircleLinkedList,213,0,16,0,50,0,14,0,6,0
Java,com.thealgorithms.datastructures.lists,Merge_K_SortedLinkedlist.Node,12,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.datastructures.lists,MergeSortedSinglyLinkedList,131,0,26,0,29,0,17,0,4,0
Java,com.thealgorithms.datastructures.lists,SkipList,2,388,2,40,1,92,2,29,0,10
Java,com.thealgorithms.datastructures.lists,DoublyLinkedList,81,0,10,0,25,0,10,0,5,0
Java,com.thealgorithms.datastructures.lists,RandomNode.ListNode,6,0,0,0,3,0,1,0,1,0
Java,com.thealgorithms.datastructures.lists,SinglyLinkedList,723,0,126,0,186,0,88,0,25,0
Java,com.thealgorithms.datastructures.lists,CountSinglyLinkedListRecursion,52,0,10,0,8,0,10,0,5,0
Java,com.thealgorithms.datastructures.lists,Merge_K_SortedLinkedlist,55,0,4,0,15,0,5,0,3,0
Java,com.thealgorithms.datastructures.lists,CursorLinkedList.Node,9,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.datastructures.lists,CircleLinkedList.Node,9,0,0,0,4,0,1,0,1,0
Java,com.thealgorithms.datastructures.lists,MergeSortedArrayList,133,0,12,0,23,0,9,0,3,0
Java,com.thealgorithms.datastructures.lists,SearchSinglyLinkedListRecursion,79,0,22,0,11,0,16,0,5,0
Java,com.thealgorithms.datastructures.lists,CursorLinkedList,348,0,34,0,83,0,26,0,9,0
Java,com.thealgorithms.datastructures.lists,LinkOperations,412,0,44,0,111,0,34,0,12,0
Java,com.thealgorithms.devutils.entities,ProcessDetails,15,32,0,0,7,13,4,7,4,7
Java,com.thealgorithms.scheduling,FCFSScheduling,1,93,1,5,1,19,1,6,0,4
Java,com.thealgorithms.datastructures.bloomfilter,BloomFilter,2,98,1,7,1,17,1,7,0,4
Java,com.thealgorithms.datastructures.bloomfilter,BloomFilter.Hash,0,35,0,2,0,8,0,4,0,3
Java,com.thealgorithms.backtracking,Permutation,3,61,0,4,1,15,1,5,1,3
Java,com.thealgorithms.backtracking,Combination,3,95,0,10,1,19,1,7,1,2
